size,planner,makespan
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
4,HEFT,2010869.5652173918
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
8,HEFT,1025982.1317894188
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
16,HEFT,507196.29429020593
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
32,HEFT,255116.69892441487
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
64,HEFT,129492.8904200244
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
128,HEFT,66693.21477480183
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
4,L2FF,14769230.769230815
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
8,L2FF,7954958.920039624
